Posture,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
sitting,0.98,0.17,0.08,0.24,-0.12,-0.06,17.0,-43.0,-4.0
side,0.01,-1.0,0.15,2.5,-0.12,-0.55,-27.0,-8.0,15.0
supine,0.01,-0.02,1.0,0.12,0.0,-0.12,32.0,-37.0,3.0
side,-0.02,0.98,0.06,62.68,-7.14,-1.22,65.0,-9.0,14.0
sitting,1.0,0.02,0.09,-0.24,0.0,0.31,11.0,-41.0,-6.0
supine,0.01,-0.03,1.0,-0.12,0.24,-0.24,46.0,-8.0,17.0
side,0.01,0.96,-0.04,0.55,-0.06,0.0,60.0,-4.0,-71.0
prone,-0.05,0.09,-0.99,0.12,0.06,-0.12,-5.0,-23.0,-60.0
unknown,-0.65,0.42,0.59,-0.55,2.2,-2.01,21.0,8.0,22.0
sitting,-0.98,-0.06,0.06,0.24,0.06,-0.12,-4.0,53.0,-30.0
side,0.02,-1.01,-0.07,2.99,0.49,-0.06,-38.0,-4.0,-74.0
prone,-0.05,0.09,-1.0,0.12,0.12,-0.18,-5.0,-25.0,-60.0
side,-0.02,0.97,0.09,1.22,-0.31,-0.18,59.0,-14.0,16.0
sitting,-0.96,-0.15,0.13,-2.32,-1.34,-7.93,-6.0,51.0,-20.0
unknown,-0.34,0.42,0.83,0.37,0.37,0.24,70.0,21.0,5.0
side,-0.0,-1.0,0.17,-2.44,0.24,0.31,-26.0,1.0,18.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.12,-5.0,-22.0,-60.0
unknown,0.42,-0.88,-0.06,-181.58,-76.05,59.57,-19.0,-28.0,-14.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.18,-4.0,-27.0,-59.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-4.0,-24.0,-57.0
supine,0.01,-0.01,1.0,0.0,0.18,-0.24,33.0,-39.0,3.0
prone,-0.05,0.09,-1.0,0.06,0.12,-0.12,-5.0,-23.0,-61.0
sitting,-0.98,-0.13,0.06,0.55,-0.49,-0.18,-10.0,51.0,-26.0
side,0.02,-1.01,0.02,-0.67,0.24,-0.18,-43.0,-8.0,-66.0
sitting,-0.99,-0.03,-0.03,-0.12,0.79,-0.24,-4.0,55.0,-35.0
prone,-0.05,0.09,-1.0,0.06,0.12,-0.06,-6.0,-22.0,-65.0
sitting,1.0,0.02,0.09,0.18,0.31,-0.06,11.0,-42.0,-9.0
sitting,1.0,0.05,0.06,-0.06,0.18,-0.18,14.0,-46.0,-5.0
side,-0.02,0.97,0.08,1.65,0.06,-0.18,60.0,-12.0,16.0
side,-0.02,0.98,0.08,-0.12,0.18,-0.12,58.0,-9.0,14.0
supine,0.01,-0.01,1.0,0.0,0.18,-0.24,32.0,-35.0,3.0
supine,0.01,-0.01,1.0,0.0,0.18,-0.18,35.0,-35.0,0.0
supine,0.01,-0.02,1.0,0.06,0.18,-0.24,34.0,-35.0,7.0
side,0.02,-1.01,0.05,-0.31,0.18,-0.12,-45.0,-8.0,-67.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-6.0,-22.0,-64.0
sitting,-0.98,-0.01,-0.03,-0.12,0.18,0.0,-2.0,54.0,-25.0
unknown,-0.65,0.41,0.61,3.23,-0.12,0.31,22.0,9.0,29.0
unknown,-0.65,0.43,0.59,2.2,-2.93,2.26,22.0,9.0,25.0
side,0.0,-1.01,-0.05,-6.23,-0.18,-0.18,-38.0,-10.0,-74.0
side,-0.02,-1.01,0.1,2.87,0.31,-0.12,-30.0,1.0,11.0
sitting,-0.98,-0.08,0.05,1.4,0.18,0.0,-4.0,52.0,-26.0
supine,0.01,-0.02,1.0,0.06,0.18,-0.18,35.0,-37.0,3.0
supine,0.02,-0.02,1.0,0.31,-0.06,-0.06,48.0,-8.0,16.0
side,-0.02,-1.0,0.18,1.4,0.37,-0.43,-27.0,4.0,19.0
side,0.02,-1.0,-0.14,3.17,0.18,-0.12,-38.0,-6.0,-74.0
unknown,-0.66,0.4,0.6,-1.46,-0.12,0.67,20.0,6.0,25.0
sitting,-0.98,-0.09,0.06,-0.43,0.61,0.0,-5.0,52.0,-28.0
sitting,0.99,0.11,0.11,-0.24,-0.31,-0.12,18.0,-42.0,-8.0
supine,0.01,-0.02,1.0,0.06,0.06,-0.18,34.0,-36.0,10.0
side,-0.02,0.97,0.08,1.46,0.24,-0.12,62.0,-15.0,11.0
sitting,-0.98,-0.02,-0.04,0.0,-0.24,-0.55,-3.0,53.0,-21.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-3.0,-23.0,-58.0
sitting,0.98,0.12,0.13,-0.49,-0.12,0.67,19.0,-41.0,-8.0
side,0.01,0.96,-0.01,-0.24,0.18,-0.18,62.0,-2.0,-67.0
unknown,-0.54,0.46,0.68,-1.4,-1.04,-6.9,68.0,31.0,-11.0
unknown,-0.34,0.41,0.84,-0.37,-1.04,-0.85,69.0,23.0,7.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,809.0,-92.0,-87.0
sitting,-0.98,-0.09,0.08,-3.48,0.31,-5.25,-6.0,51.0,-21.0
sitting,-0.99,-0.11,0.01,-4.52,6.16,-2.44,-8.0,50.0,-25.0
side,0.02,-0.99,-0.19,1.1,0.12,-0.06,-33.0,-7.0,-80.0
side,-0.02,0.97,0.1,0.73,0.12,-0.18,57.0,-12.0,18.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.18,-6.0,-21.0,-63.0
sitting,-0.99,-0.03,-0.02,2.08,-1.4,2.81,-3.0,54.0,-28.0
side,-0.02,0.98,0.07,-0.37,0.12,-0.12,60.0,-12.0,13.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.12,-5.0,-24.0,-59.0
side,-0.02,0.98,0.08,-8.85,-3.11,-0.67,57.0,-11.0,16.0
supine,0.01,-0.01,1.0,0.06,0.18,-0.12,34.0,-36.0,-1.0
side,0.02,-1.01,-0.06,1.1,0.18,-0.18,-38.0,-5.0,-73.0
unknown,0.7,-0.57,-0.46,-0.06,0.06,-1.22,-16.0,-36.0,-29.0
prone,-0.05,0.09,-0.99,-0.06,0.18,-0.12,-4.0,-24.0,-58.0
side,0.02,-1.01,0.01,-14.4,-6.29,0.37,-31.0,-6.0,11.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.12,-6.0,-23.0,-65.0
supine,0.01,-0.02,1.0,0.06,0.06,-0.18,32.0,-35.0,5.0
side,0.01,0.96,-0.0,0.0,0.06,-0.06,63.0,-4.0,-66.0
unknown,-0.55,0.46,0.68,2.01,1.53,1.46,69.0,26.0,-10.0
side,0.02,-1.0,-0.18,-0.55,0.18,-0.12,-34.0,-6.0,-79.0
sitting,1.0,0.0,0.06,0.67,0.43,0.31,12.0,-43.0,-9.0
supine,0.01,-0.02,1.0,-0.06,0.18,-0.18,34.0,-37.0,1.0
side,-0.01,-0.99,0.2,0.31,0.24,-0.12,-27.0,2.0,23.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.12,34.0,-35.0,0.0
supine,0.01,-0.02,1.0,0.0,0.06,-0.12,36.0,-33.0,1.0
supine,0.01,-0.01,1.0,0.0,0.18,-0.24,33.0,-35.0,0.0
side,-0.01,-1.0,0.17,3.11,1.1,-0.92,-29.0,1.0,16.0
unknown,-0.67,0.41,0.59,-2.2,-2.69,1.89,25.0,9.0,25.0
prone,-0.05,0.09,-0.99,0.06,0.18,-0.12,-3.0,-23.0,-61.0
sitting,-0.98,-0.06,0.05,0.0,0.55,0.37,-2.0,53.0,-24.0
side,0.01,-0.97,0.27,-26.49,-1.28,2.93,-23.0,1.0,23.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.12,35.0,-37.0,2.0
side,0.02,-1.01,-0.0,2.87,-0.85,-0.12,-41.0,-9.0,-67.0
supine,0.01,-0.01,1.0,0.06,0.18,-0.12,32.0,-38.0,4.0
unknown,0.74,-0.08,0.64,3.85,4.46,5.62,28.0,-29.0,2.0
supine,0.02,-0.02,1.0,-0.18,0.24,2.14,46.0,-8.0,22.0
sitting,-0.98,-0.06,0.07,0.12,0.18,-0.61,-2.0,53.0,-28.0
supine,0.01,-0.01,1.0,0.0,0.06,-0.18,31.0,-36.0,-1.0
sitting,-0.99,-0.12,0.03,1.16,-0.85,-0.61,-7.0,52.0,-27.0
sitting,-0.98,-0.08,0.06,0.37,0.12,-1.28,-5.0,54.0,-21.0
side,0.01,0.96,0.0,-0.18,0.12,-0.31,64.0,-1.0,-69.0
side,-0.02,0.97,0.08,-2.2,0.79,-0.12,60.0,-11.0,18.0
side,0.0,-1.0,0.16,-0.37,-0.12,-0.18,-27.0,-5.0,17.0
side,-0.02,0.98,0.05,0.61,-0.12,-0.06,61.0,-13.0,15.0
side,-0.01,-0.99,0.17,21.24,1.89,-4.58,-25.0,1.0,22.0
sitting,1.0,0.05,0.06,-1.83,-1.53,-0.61,13.0,-43.0,-14.0
sitting,1.0,0.05,0.07,-0.37,-1.04,-1.1,13.0,-44.0,-12.0
supine,0.01,-0.03,1.0,0.12,0.0,0.0,49.0,-8.0,16.0
sitting,0.99,0.04,0.14,0.06,0.61,0.0,13.0,-42.0,-8.0
sitting,-0.99,-0.03,-0.0,0.12,-2.44,-0.67,-3.0,55.0,-26.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,34.0,-38.0,6.0
side,0.0,-1.0,0.17,0.49,-0.06,-0.18,-27.0,-8.0,12.0
sitting,1.0,0.06,0.04,0.18,-0.12,-0.67,13.0,-43.0,-11.0
side,-0.02,0.97,0.1,0.73,0.12,-0.18,57.0,-11.0,14.0
side,0.02,-1.01,0.02,0.06,0.12,-0.06,-41.0,-5.0,-68.0
side,-0.02,0.97,0.09,-1.16,0.24,-0.12,58.0,-9.0,19.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,33.0,-33.0,2.0
sitting,1.0,0.03,0.05,-0.31,0.18,-0.18,13.0,-42.0,-13.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.18,34.0,-37.0,3.0
side,0.0,0.96,-0.05,10.31,-7.75,3.66,62.0,0.0,-70.0
supine,0.02,-0.02,1.0,-0.31,-0.37,-1.4,49.0,-7.0,23.0
supine,0.02,-0.02,1.0,-0.06,0.18,-0.12,49.0,-10.0,18.0
sitting,-0.98,-0.1,0.1,1.77,-1.95,-1.16,-8.0,49.0,-24.0
sitting,1.0,0.03,0.09,0.0,-0.79,0.79,12.0,-43.0,-9.0
sitting,0.98,0.13,0.13,0.31,0.06,-0.98,18.0,-40.0,-8.0
sitting,0.99,0.09,0.1,-0.43,0.31,0.37,18.0,-43.0,-3.0
side,-0.01,-1.01,0.08,69.27,15.44,-10.62,-26.0,1.0,16.0
sitting,0.99,0.09,0.11,1.1,0.92,-2.56,18.0,-40.0,-4.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-6.0,-21.0,-62.0
unknown,0.68,-0.54,0.53,0.24,-0.06,0.18,10.0,-29.0,6.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.06,-4.0,-21.0,-60.0
unknown,-0.33,0.4,0.83,-0.31,0.06,-0.61,69.0,24.0,6.0
unknown,-0.72,0.45,0.48,-0.37,-5.74,5.92,33.0,9.0,19.0
supine,0.01,-0.01,1.0,0.0,0.06,-0.18,33.0,-37.0,3.0
sitting,-0.98,-0.09,0.05,-0.12,-0.67,0.0,-4.0,52.0,-24.0
supine,0.02,-0.01,1.0,1.59,0.12,33.87,52.0,-5.0,19.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.18,33.0,-38.0,4.0
unknown,0.62,-0.48,0.6,-1.71,3.66,3.48,8.0,-28.0,9.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-4.0,-24.0,-62.0
sitting,0.96,0.21,0.14,-0.18,-0.18,0.0,20.0,-41.0,-4.0
supine,0.01,-0.03,1.0,-0.49,0.37,-0.18,48.0,-9.0,20.0
side,0.0,0.96,-0.01,-14.22,5.37,-3.23,61.0,-4.0,-67.0
sitting,-0.98,-0.08,0.06,-3.23,2.62,-0.73,-4.0,52.0,-27.0
side,0.02,-1.01,0.06,-0.37,0.12,-0.12,-44.0,-8.0,-63.0
sitting,-0.98,-0.09,0.07,0.61,-0.67,-1.65,-4.0,52.0,-24.0
side,-0.02,0.97,0.08,1.22,0.12,-0.24,62.0,-15.0,18.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-6.0,-21.0,-60.0
side,0.02,-1.0,-0.12,21.91,2.56,0.24,-35.0,-6.0,-74.0
side,0.02,-1.01,-0.02,-1.28,0.61,0.06,-41.0,-9.0,-72.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-5.0,-25.0,-64.0
side,0.02,-1.01,0.05,0.12,0.12,-0.06,-44.0,-8.0,-65.0
supine,0.01,-0.03,1.0,0.43,-0.06,-0.06,48.0,-8.0,16.0
unknown,0.81,0.32,0.49,1.04,2.32,-0.98,2.0,-29.0,4.0
side,-0.01,0.96,0.16,-12.76,1.71,0.61,70.0,0.0,-56.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.12,-5.0,-24.0,-60.0
sitting,-0.99,-0.02,-0.03,0.06,0.37,-0.12,-2.0,55.0,-28.0
sitting,-0.98,-0.14,0.04,0.0,0.55,0.37,-7.0,53.0,-26.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,808.0,-100.0,-91.0
sitting,-0.98,-0.03,-0.04,0.43,-0.31,0.24,-2.0,56.0,-28.0
side,0.0,-1.0,0.16,-0.12,0.31,0.0,-25.0,-9.0,16.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-5.0,-21.0,-59.0
sitting,0.99,0.03,0.12,0.0,0.31,-0.18,13.0,-39.0,-6.0
side,0.01,0.96,-0.0,-0.49,0.18,-0.18,62.0,-4.0,-70.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-7.0,-22.0,-62.0
unknown,-0.65,0.42,0.6,0.67,-1.28,1.16,21.0,8.0,22.0
supine,0.01,-0.02,1.0,0.12,0.18,-0.24,34.0,-36.0,2.0
unknown,-0.67,0.42,0.57,-4.21,0.55,-2.14,23.0,9.0,25.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,32.0,-36.0,0.0
sitting,1.0,0.04,0.06,-0.18,0.31,0.31,13.0,-42.0,-11.0
prone,-0.05,0.09,-1.0,0.0,0.18,-0.18,-4.0,-23.0,-57.0
sitting,-0.99,-0.02,-0.04,0.06,-0.61,-0.24,-5.0,53.0,-34.0
prone,-0.05,0.09,-0.99,-0.06,0.12,-0.12,-4.0,-25.0,-61.0
side,-0.02,0.97,0.09,-0.31,0.24,0.12,59.0,-12.0,18.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.12,-6.0,-24.0,-58.0
side,-0.02,0.97,0.09,0.55,0.18,-0.12,59.0,-12.0,12.0
unknown,-0.54,0.43,0.7,-0.43,4.52,1.89,70.0,29.0,-5.0
unknown,-0.53,0.45,0.69,-0.43,0.98,0.31,69.0,32.0,-9.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.12,-6.0,-23.0,-61.0
sitting,1.0,0.05,0.05,0.12,0.92,-0.49,14.0,-43.0,-15.0
unknown,-0.64,0.57,0.46,-4.33,-0.92,-0.79,38.0,5.0,22.0
unknown,-0.72,0.45,0.48,-0.37,-0.12,-0.12,34.0,9.0,18.0
sitting,1.0,0.02,0.07,0.18,0.79,-0.24,12.0,-42.0,-11.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-4.0,-21.0,-59.0
sitting,-0.98,-0.14,0.07,-0.18,0.37,-0.12,-8.0,51.0,-25.0
side,0.01,0.96,-0.0,0.85,0.12,-0.18,63.0,0.0,-66.0
side,0.02,-0.99,-0.2,0.0,0.18,-0.12,-33.0,-6.0,-78.0
sitting,-0.98,-0.09,0.06,0.24,0.12,-0.49,-5.0,52.0,-26.0
prone,-0.05,0.09,-1.0,0.0,0.24,-0.12,-7.0,-27.0,-58.0
sitting,0.99,0.09,0.1,0.31,0.55,-0.31,17.0,-42.0,-5.0
prone,-0.05,0.09,-0.99,0.06,0.0,-0.12,-4.0,-22.0,-62.0
side,-0.02,-1.0,0.12,-0.12,0.06,-0.24,-29.0,1.0,11.0
sitting,0.99,0.09,0.13,2.87,5.31,5.0,16.0,-43.0,-7.0
side,-0.02,0.97,0.1,0.73,0.12,-0.18,58.0,-12.0,20.0
unknown,-0.63,0.55,0.5,-3.3,0.18,-0.92,38.0,5.0,19.0
side,-0.02,0.97,0.09,0.24,0.12,-0.18,60.0,-11.0,16.0
side,-0.03,0.98,-0.01,-17.09,-2.62,-0.61,60.0,-13.0,12.0
sitting,0.99,0.08,0.08,0.06,-0.24,1.1,15.0,-45.0,-6.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-4.0,-22.0,-62.0
sitting,-0.98,-0.02,0.02,0.0,-0.12,-0.24,-5.0,52.0,-25.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-6.0,-24.0,-59.0
side,0.02,-1.01,0.05,-1.34,-0.79,-0.06,-42.0,-6.0,-67.0
side,-0.02,0.97,0.1,0.73,0.12,-0.18,56.0,-13.0,18.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.24,-4.0,-23.0,-56.0
unknown,-0.58,0.4,0.68,-1.16,0.31,-0.79,16.0,6.0,28.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.18,33.0,-36.0,3.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,-32768.0,803.0,-88.0
sitting,-0.98,-0.14,0.06,-0.49,0.06,0.0,-7.0,50.0,-23.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-4.0,-24.0,-60.0
sitting,1.0,0.04,0.06,0.18,0.61,0.06,15.0,-43.0,-5.0
supine,0.01,-0.02,1.0,-0.06,0.12,-0.18,33.0,-37.0,2.0
sitting,-0.99,-0.02,0.02,0.18,0.12,-0.06,-3.0,53.0,-26.0
side,0.02,-0.99,-0.2,-2.69,0.12,-0.06,-32.0,-7.0,-80.0
sitting,-0.99,-0.02,-0.04,0.06,0.37,0.0,-5.0,54.0,-31.0
sitting,-0.98,-0.13,0.06,0.37,0.55,1.4,-7.0,49.0,-21.0
unknown,-0.53,0.43,0.7,0.67,-1.04,-1.04,70.0,30.0,-8.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.12,-5.0,-23.0,-62.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-5.0,-22.0,-58.0
supine,0.02,-0.02,1.0,-0.79,0.61,-3.66,49.0,-10.0,20.0
unknown,-0.57,0.38,0.7,-0.18,1.1,-0.73,14.0,5.0,28.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-5.0,-25.0,-61.0
unknown,0.68,-0.54,0.53,-0.92,-0.24,-1.71,9.0,-29.0,7.0
side,0.01,-1.0,0.15,0.06,0.12,-0.06,-29.0,-5.0,17.0
sitting,-0.97,-0.17,0.12,-1.53,2.87,2.81,-8.0,49.0,-22.0
side,-0.04,0.97,-0.05,-5.49,12.15,-3.11,66.0,-15.0,8.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,809.0,-91.0,-86.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.24,32.0,-36.0,3.0
side,0.02,-1.01,0.06,0.24,0.12,-0.12,-44.0,-8.0,-67.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-4.0,-24.0,-64.0
side,0.01,-1.01,0.1,-1.04,0.18,-0.31,-44.0,-9.0,-65.0
sitting,-0.98,-0.06,0.04,-0.67,-0.31,-2.56,-4.0,52.0,-30.0
side,0.02,-0.94,-0.07,18.43,9.09,-13.92,-31.0,-4.0,9.0
sitting,0.99,0.12,0.08,0.37,0.98,0.49,14.0,-43.0,-6.0
prone,-0.05,0.09,-0.99,-0.06,0.06,-0.12,-5.0,-22.0,-66.0
side,0.02,-0.99,-0.19,-2.75,0.18,-0.06,-33.0,-5.0,-82.0
side,-0.02,0.97,0.08,0.61,0.18,-0.18,59.0,-13.0,16.0
prone,-0.05,0.09,-0.99,0.06,0.18,-0.18,-3.0,-21.0,-62.0
sitting,-0.97,-0.14,0.07,3.23,16.6,-1.1,-8.0,51.0,-25.0
unknown,0.68,-0.5,0.53,1.28,-0.31,0.98,8.0,-28.0,6.0
sitting,-0.99,-0.02,0.01,-0.31,0.31,0.55,-4.0,55.0,-27.0
supine,0.01,-0.01,1.0,-0.06,0.18,-0.12,34.0,-36.0,1.0
sitting,-0.98,-0.14,0.07,-0.06,0.37,-0.37,-8.0,51.0,-22.0
sitting,1.0,0.07,0.07,0.31,-1.34,-0.79,13.0,-45.0,-7.0
sitting,0.97,0.2,0.15,-0.31,0.24,-0.12,20.0,-41.0,-5.0
side,0.02,-1.01,0.06,-0.24,0.12,-0.12,-44.0,-8.0,-65.0
unknown,-0.58,0.42,0.67,-0.24,-1.28,1.28,18.0,6.0,28.0
sitting,-0.99,-0.03,-0.01,1.46,-0.43,0.31,-4.0,53.0,-29.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-5.0,-23.0,-58.0
unknown,-0.32,-0.49,0.84,-19.53,-46.08,-27.65,10.0,1.0,18.0
supine,0.01,-0.03,1.0,-0.18,0.24,-0.12,48.0,-8.0,18.0
supine,-0.02,-0.08,1.0,0.79,0.67,-1.71,42.0,-19.0,16.0
unknown,-0.67,0.39,0.59,1.04,-0.06,0.79,19.0,10.0,25.0
supine,0.01,-0.02,1.0,0.12,0.0,-0.18,33.0,-37.0,2.0
supine,0.01,-0.02,1.0,0.06,0.18,-0.12,34.0,-39.0,4.0
side,0.02,-1.01,0.09,4.82,1.83,-0.31,-44.0,-7.0,-68.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.12,-3.0,-21.0,-62.0
side,-0.02,0.97,0.08,0.24,0.12,-0.18,60.0,-12.0,16.0
unknown,-0.33,0.41,0.83,-3.6,1.1,-0.37,70.0,23.0,5.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-5.0,-24.0,-57.0
sitting,-0.99,-0.02,-0.0,-0.31,1.89,0.37,-5.0,55.0,-27.0
unknown,-0.67,0.4,0.59,-0.06,0.79,-1.34,20.0,10.0,21.0
supine,0.01,-0.02,1.0,0.06,0.06,-0.18,34.0,-37.0,2.0
sitting,-0.98,-0.06,0.07,1.22,0.18,0.73,-4.0,52.0,-23.0
sitting,-0.98,-0.09,0.06,-0.12,-0.43,-0.55,-5.0,53.0,-27.0
prone,-0.05,0.09,-0.99,-0.06,0.12,-0.18,-6.0,-22.0,-62.0
sitting,0.99,0.1,0.1,0.24,0.31,-0.24,19.0,-44.0,-10.0
side,0.0,0.97,0.11,14.47,-4.27,-1.1,60.0,-13.0,17.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-5.0,-24.0,-63.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.24,33.0,-38.0,1.0
side,0.02,-1.0,-0.17,1.83,0.18,-0.12,-34.0,-6.0,-74.0
sitting,1.0,0.03,0.07,0.0,-0.67,-0.18,13.0,-44.0,-12.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.18,-5.0,-24.0,-61.0
prone,-0.05,0.09,-0.99,0.12,0.06,-0.12,-4.0,-23.0,-57.0
sitting,0.99,0.04,0.13,-0.18,0.18,0.43,11.0,-42.0,-5.0
sitting,0.97,0.2,0.14,-0.24,0.0,0.0,19.0,-41.0,-8.0
unknown,0.72,0.42,0.46,-12.94,-2.56,-7.63,15.0,-17.0,5.0
sitting,1.0,0.04,0.06,-0.06,-0.12,-0.37,15.0,-43.0,-9.0
prone,-0.05,0.09,-0.99,0.12,0.12,-0.12,-6.0,-21.0,-62.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.18,34.0,-38.0,0.0
side,-0.02,0.97,0.1,0.73,0.12,-0.18,59.0,-13.0,14.0
side,-0.02,0.97,0.08,0.31,0.12,-0.18,61.0,-12.0,18.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.24,34.0,-39.0,3.0
side,0.02,0.91,0.27,5.8,-1.89,1.04,75.0,0.0,-52.0
side,0.01,0.96,0.0,-0.73,0.31,-0.24,61.0,-1.0,-66.0
side,0.0,-1.0,0.17,1.04,0.06,-0.24,-25.0,-8.0,13.0
side,-0.01,-0.99,0.21,0.31,0.37,-0.24,-27.0,4.0,22.0
unknown,-0.58,0.4,0.69,-0.18,-0.24,-0.49,18.0,6.0,26.0
side,-0.01,-0.99,0.22,-1.1,0.55,0.06,-24.0,4.0,20.0
prone,-0.05,0.09,-0.99,0.12,0.06,-0.06,-5.0,-23.0,-58.0
sitting,-0.98,-0.15,0.07,2.08,-1.46,-0.12,-10.0,50.0,-22.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-7.0,-24.0,-62.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.24,32.0,-36.0,3.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-4.0,-20.0,-63.0
sitting,1.0,0.04,0.07,-0.24,-0.24,-0.79,13.0,-44.0,-10.0
sitting,-0.98,-0.09,0.07,-3.17,1.83,1.83,-6.0,50.0,-26.0
unknown,-0.54,0.44,0.69,-1.59,0.31,-1.16,68.0,28.0,-8.0
sitting,-0.98,-0.08,0.07,3.17,0.31,3.3,-4.0,52.0,-25.0
sitting,-0.98,-0.09,0.1,-0.43,0.12,-1.95,-8.0,51.0,-24.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,31.0,-36.0,2.0
supine,0.01,-0.01,1.0,0.06,0.12,-0.18,35.0,-34.0,6.0
supine,0.01,-0.02,1.0,0.06,0.06,-0.18,32.0,-36.0,6.0
side,-0.0,-0.99,0.18,-2.99,-1.89,0.24,-48.0,-9.0,-56.0
side,-0.0,-1.01,-0.08,-31.56,-4.15,1.77,-38.0,-9.0,-69.0
sitting,0.99,0.04,0.12,0.49,-0.49,-0.85,12.0,-41.0,-8.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.18,-4.0,-24.0,-59.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.12,-6.0,-22.0,-61.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,63.0,2.0,-65.0
prone,-0.05,0.09,-0.99,0.06,0.18,-0.06,-3.0,-24.0,-58.0
sitting,-0.98,-0.01,0.02,-0.18,0.0,-0.67,-1.0,53.0,-28.0
sitting,-0.98,-0.1,0.07,0.31,0.06,-0.31,-5.0,52.0,-28.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.06,-5.0,-23.0,-57.0
side,0.02,-1.0,-0.16,-2.44,0.18,-0.12,-34.0,-6.0,-79.0
unknown,-0.74,0.11,0.68,4.82,2.2,2.81,48.0,28.0,5.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.24,33.0,-36.0,6.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.24,31.0,-36.0,2.0
side,-0.02,-1.0,0.11,-0.55,0.06,-0.18,-28.0,0.0,14.0
side,0.01,0.96,-0.01,-1.28,7.69,1.22,59.0,-1.0,-70.0
prone,-0.05,0.09,-0.99,0.06,0.18,-0.18,-6.0,-24.0,-58.0
unknown,-0.54,0.44,0.7,1.65,0.79,1.1,65.0,29.0,-9.0
supine,0.01,-0.01,1.0,-0.06,0.18,-0.24,34.0,-37.0,6.0
side,-0.02,0.98,0.03,18.31,-1.83,-0.73,63.0,-12.0,24.0
side,-0.04,0.92,0.23,34.55,-11.17,12.45,68.0,0.0,-55.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-4.0,-24.0,-58.0
supine,0.03,-0.02,1.0,-0.18,-4.15,-3.11,42.0,26.0,21.0
